N;K;peaks;maxValue;minValue
22;5;1681;0.777249;0.215716
22;5;1766;0.785563;0.205735
22;5;1476;0.790374;0.190451
22;5;1682;0.795138;0.218964
22;5;1771;0.789598;0.23481
22;5;1711;0.804745;0.223396
22;5;1623;0.799501;0.209487
22;5;1872;0.759147;0.186575
22;5;1459;0.807103;0.206023
22;5;1416;0.783758;0.212751
22;5;1619;0.785522;0.187306
22;5;1372;0.776462;0.231549
22;5;1612;0.759943;0.210303
22;5;1824;0.779291;0.21494
22;5;1611;0.787926;0.190651
22;5;1609;0.795505;0.234067
22;5;1833;0.797694;0.217863
22;5;1538;0.801035;0.194154
22;5;1492;0.764181;0.19366
22;5;1484;0.786646;0.214637
22;5;1686;0.79045;0.22061
22;5;1691;0.793032;0.188572
22;5;1567;0.760232;0.209906
22;5;1777;0.793628;0.19306
22;5;1543;0.774338;0.223708
22;5;1979;0.78819;0.217041
22;5;1372;0.766129;0.190446
22;5;1229;0.779923;0.19759
22;5;1727;0.769482;0.228834
22;5;1345;0.786466;0.216793
22;5;1492;0.812582;0.214777
22;5;1780;0.80783;0.22306
22;5;1794;0.788478;0.215068
22;5;1561;0.802209;0.219248
22;5;2131;0.766176;0.200859
22;5;1968;0.773542;0.22389
22;5;1377;0.817538;0.221181
22;5;1946;0.772844;0.213741
22;5;1564;0.790809;0.200294
22;5;1343;0.777882;0.222206
22;5;1963;0.79819;0.221165
22;5;1600;0.779177;0.216908
22;5;1821;0.792023;0.185001
22;5;1352;0.782839;0.187886
22;5;1394;0.776719;0.192183
22;5;1374;0.79348;0.195231
22;5;1492;0.798734;0.236732
22;5;1259;0.796897;0.199227
22;5;1869;0.798157;0.215443
22;5;1513;0.794371;0.220725
22;5;1658;0.795169;0.213128
22;5;1896;0.762709;0.202136
22;5;1389;0.787868;0.201552
22;5;1361;0.78362;0.202757
22;5;1647;0.784217;0.203107
22;5;1734;0.798553;0.218534
22;5;1283;0.826649;0.195963
22;5;1610;0.797412;0.169952
22;5;1802;0.829942;0.198979
22;5;1519;0.821244;0.204417
22;5;1608;0.789508;0.211934
22;5;1410;0.796844;0.232052
22;5;1831;0.768165;0.205389
22;5;1481;0.771711;0.200585
22;5;1672;0.775083;0.21654
22;5;1885;0.801751;0.23744
22;5;1625;0.782694;0.197027
22;5;1444;0.787073;0.221563
22;5;1822;0.762011;0.204029
22;5;1644;0.790086;0.194841
22;5;1395;0.759164;0.200015
22;5;1985;0.808995;0.233861
22;5;1277;0.778091;0.152283
22;5;1671;0.781051;0.215685
22;5;2054;0.778091;0.20281
22;5;1654;0.776223;0.201829
22;5;1547;0.791694;0.209085
22;5;1718;0.843276;0.200172
22;5;1547;0.789887;0.191983
22;5;1423;0.773586;0.208688
22;5;1742;0.773312;0.219489
22;5;1863;0.784983;0.198292
22;5;1598;0.822252;0.212974
22;5;1757;0.77809;0.240604
22;5;1705;0.798942;0.207457
22;5;1483;0.780731;0.231679
22;5;1664;0.790611;0.232837
22;5;1780;0.754839;0.220309
22;5;1570;0.824936;0.216541
22;5;1480;0.815453;0.185943
22;5;1418;0.785434;0.203591
22;5;1645;0.784095;0.223933
22;5;1474;0.806679;0.234618
22;5;1664;0.779761;0.245798
22;5;1575;0.77694;0.20283
22;5;1610;0.784375;0.186557
22;5;1832;0.817573;0.226661
22;5;1469;0.773511;0.22283
22;5;1581;0.826438;0.215097
22;5;1681;0.791918;0.179501
22;5;1736;0.805106;0.207114
22;5;2060;0.799644;0.190347
22;5;1814;0.767876;0.225884
22;5;1648;0.789581;0.217552
22;5;1514;0.795822;0.206892
22;5;1859;0.810849;0.231899
22;5;1343;0.807631;0.187114
22;5;1707;0.787747;0.20678
22;5;1813;0.788495;0.22377
22;5;1387;0.812758;0.223382
22;5;1592;0.79686;0.230083
22;5;1384;0.794003;0.201361
22;5;1802;0.822849;0.207851
22;5;1775;0.781461;0.215415
22;5;1835;0.819946;0.225265
22;5;1632;0.804985;0.238348
22;5;1625;0.787039;0.227907
22;5;1626;0.814309;0.217582
22;5;1728;0.775072;0.223461
22;5;1351;0.773732;0.224579
22;5;1590;0.778023;0.20498
22;5;1596;0.783047;0.211184
22;5;1634;0.77799;0.200249
22;5;1398;0.792779;0.223915
22;5;1793;0.80727;0.210675
22;5;1676;0.767415;0.211056
22;5;1500;0.796918;0.23101
22;5;1388;0.78827;0.224883
22;5;1630;0.79304;0.213444
22;5;1717;0.760872;0.189853
22;5;1418;0.771186;0.205669
22;5;1589;0.808073;0.223553
22;5;1687;0.774079;0.221805
22;5;1847;0.77099;0.204469
22;5;1299;0.776811;0.223108
22;5;1662;0.769148;0.187476
22;5;1617;0.770982;0.203765
22;5;1794;0.796864;0.243558
22;5;1474;0.811777;0.219335
22;5;1339;0.786262;0.205087
22;5;1416;0.811145;0.199217
22;5;1363;0.810367;0.20191
22;5;1565;0.791574;0.219374
22;5;1685;0.784563;0.206716
22;5;1883;0.782123;0.21214
22;5;1623;0.816532;0.228504
22;5;1848;0.750766;0.225739
22;5;1636;0.790905;0.233685
22;5;1531;0.767986;0.187504
22;5;1574;0.783674;0.17666
22;5;1088;0.782356;0.232454
22;5;1461;0.761711;0.191541
22;5;1656;0.81829;0.233347
22;5;1848;0.777866;0.225237
22;5;1587;0.760611;0.186526
22;5;1404;0.789182;0.212884
22;5;1489;0.771437;0.214654
22;5;1630;0.819767;0.206566
22;5;1638;0.801555;0.190187
22;5;1452;0.771475;0.209251
22;5;1720;0.79046;0.213671
22;5;1790;0.808018;0.205056
22;5;1676;0.777514;0.231371
22;5;1729;0.780664;0.235837
22;5;1169;0.80558;0.17839
22;5;1599;0.767251;0.209342
22;5;1553;0.793266;0.229457
22;5;1691;0.80465;0.205599
22;5;1886;0.786242;0.195032
22;5;1783;0.791031;0.199129
22;5;1811;0.77576;0.210568
22;5;1661;0.786815;0.223491
22;5;1931;0.775867;0.235668
22;5;1865;0.792619;0.215482
22;5;1404;0.803349;0.205006
22;5;1341;0.780755;0.217884
22;5;1687;0.795332;0.210917
22;5;1781;0.760559;0.205309
